date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:22:28	13584/13584	---M--	200	added ('OK')	application/octet-stream	etag:%226104cc85-3510%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-regular-400.woff2	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-regular-400.woff2	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:28	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%226104cc85-41a0%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-regular-400.woff	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-regular-400.woff	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:28	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%226104cc85-852c%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-regular-400.ttf	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-regular-400.ttf	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:28	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%226104cc85-233c2%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-regular-400.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-regular-400.svg	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:29	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226104cc85-31896%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.eot	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.eot	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:29	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226104cc85-31896%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.eot?	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900d41d.eot	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:29	79444/79444	---M--	200	added ('OK')	application/octet-stream	etag:%226104cc85-13654%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.woff2	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.woff2	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:29	103300/103300	---M--	200	added ('OK')	application/font-woff	etag:%226104cc85-19384%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.woff	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.woff	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:29	202616/202616	---M--	200	added ('OK')	application/octet-stream	etag:%226104cc85-31778%22	https://180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.ttf	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/webfonts/fa-solid-900.ttf	(from https://180.210.207.149/template/alpha/assets/css/all.css?v=18.8)
22:22:30	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:30%20GMT	https://180.210.207.149/template/alpha/assets/css/grabbing.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/grabbing.png	(from https://180.210.207.149/template/alpha/assets/css/owl.carousel.css?v=18.8)
22:22:31	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:30%20GMT	https://180.210.207.149/template/idncash/desktop/assets/img/logo/ico-flag.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/idncash/desktop/assets/img/logo/ico-flag.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:31	27108/27108	---M--	200	added ('OK')	application/octet-stream	etag:%226104cc85-69e4%22	https://180.210.207.149/template/alpha/assets/font/ElliotSans-Regular.ttf	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/font/ElliotSans-Regular.ttf	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:31	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:31%20GMT	https://180.210.207.149/template/alpha/assets/font/NEWTOW__.ttf	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/font/NEWTOW__.ttf	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:32	11686/11686	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:31%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/bca-color.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/bca-color.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:32	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:31%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/mandiri.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/mandiri.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:32	11686/11686	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:32%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/bni.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/bni.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:32	11686/11686	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:32%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/bri.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/bri.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:32	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:32%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/cimb.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/cimb.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:33	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:32%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/panin-bank.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/panin-bank.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:33	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:33%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/maybank.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/maybank.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:33	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:33%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/mega.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/mega.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:33	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:33%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/permata.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/permata.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:34	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:33%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/kospin.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/kospin.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:34	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:33%20GMT	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/jenius.png	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/bank-footer/jenius.png	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:34	33507/33507	---M--	200	added ('OK')	image/webp	etag:%226104cc86-82e3%22	https://180.210.207.149/template/alpha/desktop/assets/idncash/img/Maintenance/background.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/idncash/img/Maintenance/background.webp	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:34	176781/176781	---M--	200	added ('OK')	image/webp	etag:%226104cc86-2b28d%22	https://180.210.207.149/template/alpha/desktop/assets/ibetwin/img/Maintenance/background.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/ibetwin/img/Maintenance/background.webp	(from https://180.210.207.149/template/alpha/desktop/assets/klik99/css/app__klik99.css?v=18.8)
22:22:35	9799/9799	---M-Z	200	added ('OK')	text/css	etag:%2260e54e5a-2647%22	https://180.210.207.149/plugins/validation/formValidation.min.css	C:/Users/Goon/Downloads/Klik99/180.210.207.149/plugins/validation/formValidation.min.css	(from https://180.210.207.149/forgot_password)
22:22:35	398/398	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:35%20GMT	https://180.210.207.149/lang/id	C:/Users/Goon/Downloads/Klik99/180.210.207.149/lang/id	(from https://180.210.207.149/forgot_password)
22:22:35	398/398	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:35%20GMT	https://180.210.207.149/lang/en	C:/Users/Goon/Downloads/Klik99/180.210.207.149/lang/en	(from https://180.210.207.149/forgot_password)
22:22:36	2517/2517	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Dec%202021%2014:22:35%20GMT	https://180.210.207.149/captcha/grey?Kv2l2qZh	C:/Users/Goon/Downloads/Klik99/180.210.207.149/captcha/grey1970.png	(from https://180.210.207.149/forgot_password)
22:22:36	338/338	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:36%20GMT	https://180.210.207.149/mobile-forget	C:/Users/Goon/Downloads/Klik99/180.210.207.149/mobile-forget	(from https://180.210.207.149/forgot_password)
22:22:36	8269/8269	---MCZ	200	added ('OK')	application/javascript	etag:%2260e54e5a-204d%22	https://180.210.207.149/plugins/mask/jquery.mask.min.js	C:/Users/Goon/Downloads/Klik99/180.210.207.149/plugins/mask/jquery.mask.min.js	(from https://180.210.207.149/forgot_password)
22:22:36	63886/63886	---MCZ	200	added ('OK')	application/javascript	etag:%2260e54e5a-f98e%22	https://180.210.207.149/plugins/validation/formValidation.min.js	C:/Users/Goon/Downloads/Klik99/180.210.207.149/plugins/validation/formValidation.min.js	(from https://180.210.207.149/forgot_password)
22:22:37	2164/2164	---M-Z	200	added ('OK')	application/javascript	etag:%2260e54e5a-874%22	https://180.210.207.149/plugins/validation/bootstrap.min.js	C:/Users/Goon/Downloads/Klik99/180.210.207.149/plugins/validation/bootstrap.min.js	(from https://180.210.207.149/forgot_password)
22:22:37	65983/65983	---MCZ	200	added ('OK')	application/javascript	etag:%2260e54e5a-101bf%22	https://180.210.207.149/plugins/validation/jquery.validate.js	C:/Users/Goon/Downloads/Klik99/180.210.207.149/plugins/validation/jquery.validate.js	(from https://180.210.207.149/forgot_password)
22:22:37	2976/2976	---MCZ	200	added ('OK')	application/javascript	etag:W/%226111f675-ba0%22	https://180.210.207.149/js/template/alpha/withdraw.js	C:/Users/Goon/Downloads/Klik99/180.210.207.149/js/template/alpha/withdraw.js	(from https://180.210.207.149/forgot_password)
22:22:37	8154/8154	---MCZ	200	added ('OK')	application/javascript	etag:W/%226104cc85-1fda%22	https://180.210.207.149/js/template/alpha/forgot-password.js?v=0.1	C:/Users/Goon/Downloads/Klik99/180.210.207.149/js/template/alpha/forgot-password7e0c.js	(from https://180.210.207.149/forgot_password)
22:22:38	1925/1925	---M-Z	200	added ('OK')	application/javascript	etag:%226104cc85-785%22	https://180.210.207.149/js/template/alpha/passwordvalidation.js	C:/Users/Goon/Downloads/Klik99/180.210.207.149/js/template/alpha/passwordvalidation.js	(from https://180.210.207.149/forgot_password)
22:22:38	4404/4404	---M--	200	added ('OK')	image/webp	etag:%2261498337-1134%22	https://180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/favicon.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/desktop/assets/klik99/img/logo/favicon.webp	(from https://180.210.207.149/?view=mobile)
22:22:38	1964/1964	---MCZ	200	added ('OK')	text/css	etag:W/%2261498337-7ac%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/css/nw-style.css?v=0.2	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/css/nw-style8510.css	(from https://180.210.207.149/?view=mobile)
22:22:38	1262/1262	---MCZ	200	added ('OK')	text/css	etag:W/%226104cc85-4ee%22	https://180.210.207.149/template/alpha/assets/css/typography.css?v=18.8	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/typographyf713.css	(from https://180.210.207.149/?view=mobile)
22:22:38	1551053/1551053	---MCZ	200	added ('OK')	text/css	etag:W/%22618a1c43-17aacd%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/css/app__klik99.css?v=18.8	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/css/app__klik99f713.css	(from https://180.210.207.149/?view=mobile)
22:22:39	15797/15797	---MCZ	200	added ('OK')	text/css	etag:W/%226104cc85-3db5%22	https://180.210.207.149/template/alpha/assets/css/swiper-bundle.css	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/swiper-bundle.css	(from https://180.210.207.149/?view=mobile)
22:22:39	13681/13681	---MCZ	200	added ('OK')	text/css	etag:W/%226104cc85-3571%22	https://180.210.207.149/template/alpha/assets/css/swiper-bundle.min.css	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/assets/css/swiper-bundle.min.css	(from https://180.210.207.149/?view=mobile)
22:22:39	4679/4679	---M--	200	added ('OK')	image/webp	etag:%2261498337-1247%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/logo/logo.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/logo/logo.webp	(from https://180.210.207.149/?view=mobile)
22:22:39	44625/44625	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2014:22:39%20GMT	https://180.210.207.149/page/contact-us	C:/Users/Goon/Downloads/Klik99/180.210.207.149/page/contact-us.html	(from https://180.210.207.149/?view=mobile)
22:22:40	390/390	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:39%20GMT	https://180.210.207.149/force_view/desktop	C:/Users/Goon/Downloads/Klik99/180.210.207.149/force_view/desktop	(from https://180.210.207.149/?view=mobile)
22:22:40	1252/1252	---M--	200	added ('OK')	image/webp	etag:%2261498337-4e4%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/logo/Menu%20Icon/Side%20Menu/desktop.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/logo/Menu%20Icon/Side%20Menu/desktop.webp	(from https://180.210.207.149/?view=mobile)
22:22:40	122039/122039	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2014:22:40%20GMT	https://180.210.207.149/?view=desktop	C:/Users/Goon/Downloads/Klik99/180.210.207.149/index2fb1.html	(from https://180.210.207.149/?view=mobile)
22:22:40	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:40%20GMT	https://180.210.207.149/tembak.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/tembak.svg	(from https://180.210.207.149/?view=mobile)
22:22:40	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:40%20GMT	https://180.210.207.149/bolatangkas.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/bolatangkas.svg	(from https://180.210.207.149/?view=mobile)
22:22:41	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:40%20GMT	https://180.210.207.149/casino.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/casino.svg	(from https://180.210.207.149/?view=mobile)
22:22:41	11686/11686	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:40%20GMT	https://180.210.207.149/idnlive.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/idnlive.svg	(from https://180.210.207.149/?view=mobile)
22:22:41	11686/11686	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:41%20GMT	https://180.210.207.149/lottery.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/lottery.svg	(from https://180.210.207.149/?view=mobile)
22:22:41	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:41%20GMT	https://180.210.207.149/esport.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/esport.svg	(from https://180.210.207.149/?view=mobile)
22:22:41	11686/11686	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:41%20GMT	https://180.210.207.149/sportbook.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/sportbook.svg	(from https://180.210.207.149/?view=mobile)
22:22:42	11686/11686	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:41%20GMT	https://180.210.207.149/slot.svg	C:/Users/Goon/Downloads/Klik99/180.210.207.149/slot.svg	(from https://180.210.207.149/?view=mobile)
22:22:42	454/454	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:42%20GMT	https://180.210.207.149/games/slots/detail?category=popular	C:/Users/Goon/Downloads/Klik99/180.210.207.149/games/slots/detail8acd	(from https://180.210.207.149/?view=mobile)
22:22:43	259046/259046	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2014:22:42%20GMT	https://180.210.207.149/games/slots?category=popular	C:/Users/Goon/Downloads/Klik99/180.210.207.149/games/slots8acd.html	(from https://180.210.207.149/?view=mobile)
22:22:43	502/502	---M--	302	error ('Found')	text/html	date:Mon,%2006%20Dec%202021%2014:22:43%20GMT	https://180.210.207.149/games/slots/detail?category=idnseamless-idnslot	C:/Users/Goon/Downloads/Klik99/180.210.207.149/games/slots/detail1992	(from https://180.210.207.149/?view=mobile)
22:22:44	154754/154754	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Dec%202021%2014:22:43%20GMT	https://180.210.207.149/games/slots?category=idnseamless-idnslot	C:/Users/Goon/Downloads/Klik99/180.210.207.149/games/slots1992.html	(from https://180.210.207.149/?view=mobile)
22:22:44	194/194	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2014:22:44%20GMT	https://landingsplash.xyz/banner/image/promotion/AllBrand-HariHiv-BannerMobile.jpg	C:/Users/Goon/Downloads/Klik99/landingsplash.xyz/banner/image/promotion/AllBrand-HariHiv-BannerMobile.dd.delayed	(from https://180.210.207.149/?view=mobile)
22:22:45	100744/100744	---M--	200	added ('OK')	image/jpeg	etag:%2261aa182e-18988%22	https://object-d001-cloud.akucloud.com/banner/image/promotion/AllBrand-HariHiv-BannerMobile.jpg	C:/Users/Goon/Downloads/Klik99/object-d001-cloud.akucloud.com/banner/image/promotion/AllBrand-HariHiv-BannerMobile.jpg	(from https://180.210.207.149/?view=mobile)
22:22:45	194/194	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Dec%202021%2014:22:44%20GMT	https://landingsplash.xyz/banner/image/promotion/BannerMobileAllgame_IDNSLOTCashdropMultiplePartII.jpg	C:/Users/Goon/Downloads/Klik99/landingsplash.xyz/banner/image/promotion/BannerMobileAllgame_IDNSLOTCashdropMultiplePartII.jpg	(from https://180.210.207.149/?view=mobile)
22:22:45	106627/106627	---M--	200	added ('OK')	image/jpeg	etag:%2261aa182e-1a083%22	https://object-d001-cloud.akucloud.com/banner/image/promotion/BannerMobileAllgame_IDNSLOTCashdropMultiplePartII.jpg	C:/Users/Goon/Downloads/Klik99/object-d001-cloud.akucloud.com/banner/image/promotion/BannerMobileAllgame_IDNSLOTCashdropMultiplePartII.jpg	(from https://180.210.207.149/?view=mobile)
22:22:45	15686/15686	---M--	200	added ('OK')	image/webp	etag:%2261498337-3d46%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/sport/ubobet.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/sport/ubobet.webp	(from https://180.210.207.149/?view=mobile)
22:22:45	14074/14074	---M--	200	added ('OK')	image/webp	etag:%2261498337-36fa%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/sport/sbobet.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/sport/sbobet.webp	(from https://180.210.207.149/?view=mobile)
22:22:46	23806/23806	---M--	200	added ('OK')	image/webp	etag:%2261498337-5cfe%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/sport/sbobet-lite.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/sport/sbobet-lite.webp	(from https://180.210.207.149/?view=mobile)
22:22:46	35600/35600	---M--	200	added ('OK')	image/webp	etag:%2261498337-8b10%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/esport/esport%20thumbs.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/esport/esport%20thumbs.webp	(from https://180.210.207.149/?view=mobile)
22:22:46	33016/33016	---M--	200	added ('OK')	image/webp	etag:%2261498337-80f8%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/togel/banner.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/togel/banner.webp	(from https://180.210.207.149/?view=mobile)
22:22:46	17400/17400	---M--	200	added ('OK')	image/webp	etag:%2261498337-43f8%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/suwit.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/suwit.webp	(from https://180.210.207.149/?view=mobile)
22:22:47	27270/27270	---M--	200	added ('OK')	image/webp	etag:%2261498337-6a86%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/12d.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/12d.webp	(from https://180.210.207.149/?view=mobile)
22:22:47	12510/12510	---M--	200	added ('OK')	image/webp	etag:%2261498337-30de%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/billiards.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/billiards.webp	(from https://180.210.207.149/?view=mobile)
22:22:47	16412/16412	---M--	200	added ('OK')	image/webp	etag:%2261498337-401c%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/bingosicbo.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/bingosicbo.webp	(from https://180.210.207.149/?view=mobile)
22:22:47	20990/20990	---M--	200	added ('OK')	image/webp	etag:%2261498337-51fe%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/shioballs.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/shioballs.webp	(from https://180.210.207.149/?view=mobile)
22:22:47	16802/16802	---M--	200	added ('OK')	image/webp	etag:%2261498337-41a2%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/shiofights.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/idnlive/shiofights.webp	(from https://180.210.207.149/?view=mobile)
22:22:48	18720/18720	---M--	200	added ('OK')	image/webp	etag:%2261498337-4920%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/WM%20Casino.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/WM%20Casino.webp	(from https://180.210.207.149/?view=mobile)
22:22:48	9560/9560	---M--	200	added ('OK')	image/webp	etag:%2261498337-2558%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/Sbobet%20Casino.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/Sbobet%20Casino.webp	(from https://180.210.207.149/?view=mobile)
22:22:48	11714/11714	---M--	200	added ('OK')	image/webp	etag:%2261498337-2dc2%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/Sexy%20Gaming.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/Sexy%20Gaming.webp	(from https://180.210.207.149/?view=mobile)
22:22:48	9216/9216	---M--	200	added ('OK')	image/webp	etag:%2261498337-2400%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/Hogaming.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/Hogaming.webp	(from https://180.210.207.149/?view=mobile)
22:22:49	22594/22594	---M--	200	added ('OK')	image/webp	etag:%2261498337-5842%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/playtech.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/playtech.webp	(from https://180.210.207.149/?view=mobile)
22:22:49	15814/15814	---M--	200	added ('OK')	image/webp	etag:%2261498337-3dc6%22	https://180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/evolution1.webp	C:/Users/Goon/Downloads/Klik99/180.210.207.149/template/alpha/mobile/assets/klik99/img/home/casino/evolution1.webp	(from https://180.210.207.149/?view=mobile)
